id,text,title,rating,trip_type,location_id
836037538,"It was our first night in Paris. It was late, we were in a hotel nearby, and we just needed some food (that wasn't another pastry... perhaps we shouldn't have dove into those as our only food on the day). We came across this place. And I went to go order at the counter and the guy made me go back and order at the machine, and so I did. I had no idea what I was getting into, but the photos looked good. Basically, it's  a tortilla that wraps up some white cheesy sauce and fries and some protein (I tried kebab chicken, bacon, and ham) in three different tacos that we split between four people. And it stuffed us. It's a very oddly satisfying comfort food. The curry one was good, I had another that was like ham and bacon and swiss, and then I had one called a tarticrispi. It was covered in these little crunchy... I don't even know what, bacon bits maybe? But it was tasty and filling. And honestly, I came home late the next night after the rest of my family had already eaten, so what'd I do? I grabbed another Chamas French Taco. I never thought I'd eat something called a French taco, but there I was, eating it twice in one trip. No regrets.",Never heard of French Tacos. I'm a fan,4,NONE,23643687
708839230,"The food here is amazing, service and everything is good. I truly love this place and want to go here again. Too bad it's too far away. ",Amazing,5,NONE,5981737
696429910,"The restaurant is really nice. Love the decor and atmosphere. 
The food was perfect and the service very friendly and super pro! We felt at home. 
We will definitely be back and spread the word!",Fantastic table and service ,5,Family,5981737
691507422,"We are from Australia and love good food. With only two nights in Paris and after sightseeing all day we didn’t want to settle for second best for our last meal in Paris. Found this restaurant via trip advisor reviews and google. Glad we did. They were open on a Sunday evening. The service was wonderful, welcoming and friendly and our lack of French was not a problem. The menu was French but inspired with Japanese flavours (which I love). Everything about our dining experience was wonderful and I would recommend this restaurant to any local or traveller. ","Wonderful service, delicious food",5,Couples,5981737
674817906,"Excellent service, delicious food and interesting wine choice (an understatement 😀)
Gets the fifth star for the overall experience",Full experience = Fantastic,5,NONE,5981737
671209476,"We’ve been here 3 times now.  The food is outstanding.  Always well prepared and fresh.
The service is amazing.  They are so friendly.   This is our favorite bistro in Paris.  Can’t wait to return.  ",Absolutely perfect ,5,NONE,5981737
934822516,My last Sunday in Paris and found this wonderful restaurant in the 8th not far from where I was staying.A warm welcome on arrival and given a nice seat which I asked to change due to being very warm.This was done without fuss.Ordered a glass of Champagne and the menu which is extensive took my attention.I finally ordered the fillet steak with a beautiful bearnaise sauce a side of steaming potatoes accompanied by bread and the most beautiful butter ! My meal arrived and was perfectly cooked M/R with another Champagne ! Sunday is family day in Paris and as expected it was filling fast with local family and the odd tourist like me included.I would highly recommend this stylish restaurant both service and food were a great experience.,Sunday Lunch The Grill Room,4,Solo travel,14788152
920992443,Do not understand the 51 medium to horrible reviews but I suppose every restaurant has off days....as far as we were concerned this was an excellent meal combined with great service....could not have asked for more....we will be back.....,WELL WORTH A VISIT,5,Couples,14788152
894067387,"Very nice location, with both indoor and outdoor tables. Friendly staff and good food! Not too expensive for a Parisian Restaurant",Beautiful location and good food,4,Family,14788152
893299840,The place is very nice but a bit noisy! The meat was excellent! We took a burger and three steaks and we were very satisfied!,For meat lovers,5,Family,14788152
876887973,"The reviews were varied when I booked but I thought I’d give the restaurant a chance as there seemed to be more positives than negative. 

The restaurant was clearly understaffed for a busy evening. Upon arrival the table was not dressed, did not even have glasses, cutlery etc. The waiter added various things to the table throughout the evening (for example there was a 20 min gap between giving us knifes and then bringing us our forks). It just seemed chaotic. 

An hour wait to receive our food. The food was bland, despite it looking nice. The Mac and cheese tasted like it was cooked in the microwave.  Definitely overpriced for what it was. Disappointing dinner.",Disappointing dinner,2,Couples,14788152
919099120,"When you’re in the area of Pont Neuf, be sure to stop at the Istanbul Grill on Rue des Lavandieres for a great, quick, and inexpensive meal.","Great simple, inexpensive meal near Pont Neuf",5,Solo travel,15017532
481929877,"The guy who owns mint is lovely and friendly and the service is super fast.

The sheeshas are reasonably priced at around 12 euros and they have more of a selection.

Both indoor and outdoor seating is available.

We didn't have food but probably one of the best smokes whilst in Paris.",Sheesha trip ,5,Friends getaway,12322365
752971435,"During my stay in Paris and because of the strike, there was no public transportation, taxis were busy as were all the ride share apps, so I used the scooters and walked all around Paris. I had a tour scheduled at Louvre Museum  at 2PM and I had about 2 hours for lunch before my tour at Louvre. So I was just walking around, walked across the Seine and found this little Chinese restaurant. I find it very interesting that they heat your food in a microwave. I was the only non-French speaking person ordering at the restaurant, so I had to use my creativity to effectively communicate with the two ladies behind the counter. The fried was was really and and the orange chicken was also surprisingly good. Their dining room is upstairs were they have water and a small station with sauces and things like that. Most of the people eating here were workers from the area, as it is very quick, tastes good and it is cheap!",Nice quick lunch before visiting Louvre Museum.,4,NONE,1336899
